LATITUDE,LONGITUDE,NAME,DESCRIPTION,ICON,CLUES,NOMRBE DE LA INSTITUCION DE SALUD,CLAVE DE LA INSTITUCION DE SALUD,NOMBRE DE LA ENTIDAD,CLAVE ENTIDAD,NOMBRE DEL MUNICIPIO
19.2834,-99.2372,DFSSA002783,"DFSSA002783
C.S.T-I PEDREGAL DE SAN NICOLÁS SUR
SSA
HOMUN MANZANA 860 LOTE 3
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002783,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.2721,-99.2377,DFSSA002742,"DFSSA002742
C.S.T-I TIERRA Y LIBERTAD
SSA
AVENIDA CUAUHTÉMOC ESQUINA ENCINOS 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002742,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.2892,-99.2378,DFSSA002771,"DFSSA002771
C.S.T-I PEDREGAL DE SAN NICOLÁS NORTE
SSA
HOMUN ENTRE SISAL Y MANI MANZANA 138 LOTE 1
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002771,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.3618,-99.2383,DFSSA002334,"DFSSA002334
C.S.T-I AVE REAL
SSA
ALBATROS ESQUINA ZACUA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002334,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.3193,-99.2389,DFSSA001926,"DFSSA001926
HOSPITAL MATERNO INFANTIL MAGDALENA CONTRERAS
SSA
AVENIDA LUÍS CABRERA 619
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA001926,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.3027,-99.2391,DFSSA001996,"DFSSA001996
C.S.T-I 1RO. DE MAYO
SSA
NOGALES CASI ESQUINA CON 1O. DE MAYO MANZANA 3 LOTE 1
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001996,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.3814,-99.2428,DFSSA002404,"DFSSA002404
C.S.T-III DR. EDUARDO JENNER
SSA
PRIVADA MATAMOROS 21-23
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002404,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.294,-99.243,DFSSA001984,"DFSSA001984
C.S.T-I EXHACIENDA DE ESLAVA
SSA
PUENTE CUADRITOS SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001984,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.298,-99.2435,DFSSA002001,"DFSSA002001
C.S.T-I SAN NICOLÁS TOTOLAPAN
SSA
PROGRESO ESQUINA BENITO JUÁREZ LOTE 52 MANZANA 3
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002001,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.2714,-99.2462,DFSSA001955,"DFSSA001955
C.S.T-I TIERRA COLORADA
SSA
AVENIDA METROPOLITANA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001955,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.3274,-99.2466,DFSSA002025,"DFSSA002025
C.S.T-II SAN BARTOLO AMEYALCO
SSA
AVENIDA FRANCISCO I. MADERO Y SAN FRANCISCO LOTE 44-A MANZANA 12 ZONA 6
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002025,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.3633,-99.2473,DFSSA002305,"DFSSA002305
C.S.T-I CORPUS CHRISTY
SSA
ALTO LERMA ESQUINA CORPUS CHRISTY 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002305,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.2713,-99.2474,DFSSA018113,"DFSSA018113
CARAVANA DE SALUD 6
SSA
AVENIDA METROPOLITANA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018113,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.2736,-99.2482,DFSSA017891,"DFSSA017891
C.S.T-III OASIS
SSA
AVENIDA SAN JERÓNIMO 2625
UNIDAD DE CONSULTA EXTERNA",186,DFSSA017891,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.2736,-99.2485,DFIMS000423,"DFIMS000423
UMF 140 LA TEJA
IMSS
LA TEJA 50
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000423,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.2736,-99.2485,DFIMS000435,"DFIMS000435
UMF 18 CONTRERAS
IMSS
AVENIDA MÉXICO ENTRE AVENIDA TOLUCA 98
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000435,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.2736,-99.2485,DFIMS000440,"DFIMS000440
UMF 22 INDEPENDECIA
IMSS
AVENIDA DE LOS PINOS ENTRE SAN RAMÓN Y RÍO CHICO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000440,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.35,-99.2501,DFSSA017956,"DFSSA017956
UNIDAD MÓVIL DEL HOSPITAL GENERAL ENRIQUE CABRERA
SSA
AVENIDA CENTENARIO ESQUINA PROLONGACIÓN 5 DE MAYO 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA017956,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.3054,-99.2502,DFSSA002030,"DFSSA002030
C.S.T-III DR. ÁNGEL DE LA GARZA BRITO
SSA
AVENIDA SAN JERÓNIMO LOTE 8 MANZANA 445 ZONA 55
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002030,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.3052,-99.2525,DFSSA018224,"DFSSA018224
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL MAC- 1
SSA
AVENIDA SAN JERONIMO ESQUINA CERRADA DE LA SOLEDAD SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018224,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.3827,-99.255,DFSSA000642,"DFSSA000642
C.S.T-I PALO ALTO
SSA
ARBORICULTORES ESQUINA AVENIDA GRANJAS 2
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000642,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3263,-99.259,DFSSA002375,"DFSSA002375
C.S.T-III LOMAS DE LA ERA
SSA
TRÉBOL Y NOGAL SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002375,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.309,-99.2596,DFSSA018562,"DFSSA018562
UNEME CAPA OASIS (SAN BERNABÉ)
SSA
EMILIANO ZAPATA 14
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018562,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.3207,-99.2624,DFSSA018364,"DFSSA018364
UNEME CAPA LOMAS LA ERA
SSA
CERRADA NOGAL ESQUINA ALCANFORES LOTE 14 MANZANA 201 ZONA 3
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018364,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.3901,-99.2639,DFSSA000683,"DFSSA000683
C.S.T-I EL CHAMIZAL
SSA
FUERZA AERONAVAL ENTRE POTRERO DEL LLANO Y ESCUELA AERONÁUTICA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000683,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3025,-99.2693,DFSSA001972,"DFSSA001972
C.S.T-I AMPLIACIÓN LOMAS DE SAN BERNABÉ
SSA
PRINCIPAL ESQUINA ANDADOR 14 SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001972,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.329,-99.2693,DFSSA018014,"DFSSA018014
CARAVANA DE SALUD 3 SAN BARTOLO AMEYALCO
SSA
PLAZA HIDALGO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018014,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.302,-99.2696,DFSSA018574,"DFSSA018574
UNEME CAPA AMPLIACIÓN LOMAS DE SAN BERNABÉ
SSA
AVENIDA SAN JERÓNIMO 2625
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018574,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,LA MAGDALENA CONTRERAS
19.3461,-99.2713,DFSSA000671,"DFSSA000671
C.S.T-I SAN MATEO
SSA
ZANJA ESQUINA SAN FERNANDO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000671,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3466,-99.2717,DFSSA018434,"DFSSA018434
UNEME CAPA SAN MATEO
SSA
ZANJA ESQUINA SAN FERNANDO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018434,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.329,-99.2722,DFSSA002380,"DFSSA002380
C.S.T-III DR. IGNACIO MORONES PRIETO
SSA
PLAZA HIDALGO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002380,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.3719,-99.2804,DFSSA000695,"DFSSA000695
C.S.T-I JARDINES DE LA PALMA
SSA
AVENIDA HONORIO SEGURA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000695,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3751,-99.2834,DFSSA000700,"DFSSA000700
C.S.T-III LA NAVIDAD
SSA
25 DE DICIEMBRE ENTRE BALTAZAR Y ESTRELLA DE BELÉN SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000700,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3744,-99.2847,DFIMO000511,"DFIMO000511
SAN PABLO CHIMALPA
IMSS-PROSPERA
REFORMA PUEBLO DE SAN PABLO CHIMALPA 200
UNIDAD DE CONSULTA EXTERNA",160,DFIMO000511,INSTITUTO MEXICANO DEL SEGURO SOCIAL. PROSPERA,IMSS-PROSPERA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3744,-99.2847,DFIMO000523,"DFIMO000523
LA PILA
IMSS-PROSPERA
CERRADA DE CEDROS SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",160,DFIMO000523,INSTITUTO MEXICANO DEL SEGURO SOCIAL. PROSPERA,IMSS-PROSPERA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3744,-99.2847,DFSMM000026,"DFSMM000026
C.M.D. ROSA TORRES
MUNICIPAL
UNIDAD HABITACIONAL ROSA TORRES SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",182,DFSMM000026,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3612,-99.286,DFSSA000630,"DFSSA000630
C.S.T-I MEMETLA
SSA
CONSTITUYENTE ANTONIO GUTIÉRREZ SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000630,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3614,-99.2873,DFIMS000172,"DFIMS000172
UMF 42 CUAJIMALPA
IMSS
AVENIDA JESÚS DEL MONTE ENTRE MONTE ALTO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000172,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3694,-99.2889,DFSSA000613,"DFSSA000613
C.S.T-I ROSA TORRES
SSA
PROLONGACIÓN NOGAL (DENTRO DE LA U.H.ROSA TORRES) SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000613,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.357,-99.2972,DFSSA000712,"DFSSA000712
C.S.T-III CUAJIMALPA
SSA
CERRADA DE JUÁREZ SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000712,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3581,-99.2981,DFSSA004393,"DFSSA004393
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL CUJ- 1,2
SSA
CERRADA DE RAMÍREZ Y CASTILLO LEDON SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004393,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3569,-99.2983,DFIST000616,"DFIST000616
CUAJIMALPA
ISSSTE
CERRDA JUÁREZ SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",157,DFIST000616,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3542,-99.3191,DFSSA000654,"DFSSA000654
C.S.T-I CHIMALPA
SSA
AVENIDA CONSTITUCIÓN PLAZA PRINCIPAL CENTRO CÍVICO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000654,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.333,-99.3263,DFSSA000666,"DFSSA000666
C.S.T-I ACOPILCO
SSA
PROLONGACIÓN LEANDRO VALLE ESQUINA MONERUCO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000666,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.3176,-99.3314,DFSSA018340,"DFSSA018340
CARAVANA XALPA
SSA
CERRADA SAN MIGUEL SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018340,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAJIMALPA DE MORELOS
19.5839,-101.081,MNSMM000160,"MNSMM000160
MODULO TUMBISCA
MUNICIPAL
A LA ENTRADA DEL PUEBLO 
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000160,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.74,-101.117,MNSMM000102,"MNSMM000102
MODULO ATAPANEO
MUNICIPAL
FRANCISCO J. MUJICA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000102,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.6567,-101.119,MNSMM000196,"MNSMM000196
MODULO SAN JOSÉ DE LAS TORRES
MUNICIPAL
A LA ENTRADA DEL PUEBLO 
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000196,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.6203,-101.134,MNSMM000184,"MNSMM000184
MODULO SAN MIGUEL DEL MONTE
MUNICIPAL
JUNTO A LA IGLESIA 
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000184,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.5722,-101.14,MNSMM000044,"MNSMM000044
MODULO ICHAQUEO
MUNICIPAL
FRENTE AL KINDER 
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000044,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.6517,-101.151,MNSMM000143,"MNSMM000143
MODULO JESÚS DEL MONTE
MUNICIPAL
FRANCISCO J. MUJICA 16
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000143,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.693,-101.154,MNSSA001862,"MNSSA001862
HOSPITAL DE LA MUJER
SSA
GUILLERMO ROQUET OCOLUSEN ESQUINA M.A. 250 
UNIDAD DE HOSPITALIZACIÓN",186,MNSSA001862,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.682,-101.155,MNSSA016936,"MNSSA016936
CENTRO NUEVA VIDA MORELIA
SSA
MIGUEL ARREOLA 450
UNIDAD DE CONSULTA EXTERNA",186,MNSSA016936,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.6947,-101.157,MNSSA001903,"MNSSA001903
H PSIQ DR. JOSÉ TORRES OROZCO
SSA
MIGUEL ARREOLA 450
UNIDAD DE HOSPITALIZACIÓN",186,MNSSA001903,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.6977,-101.167,MNSSA001990,"MNSSA001990
MODULO 1 MATAMOROS
SSA
AVENIDA DEL ESTUDIANTE SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MNSSA001990,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7333,-101.18,MNSSA001956,"MNSSA001956
MODULO 5 CLARA CORDOBA
SSA
GUILLERMO MORALES SOLORIO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MNSSA001956,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7278,-101.181,MNIST000120,"MNIST000120
VASCO DE QUIROGA
ISSSTE
TRABAJADORES DE LA AGRICULTURA SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",157,MNIST000120,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,MICHOACÁN DE OCAMPO,16,MORELIA
19.6983,-101.181,MNSSA001874,"MNSSA001874
HG INFANTIL EVA SAMANO DE LÓPEZ MATEOS
SSA
BOSQUE CUAUHTÉMOC SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",186,MNSSA001874,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.6963,-101.183,MNSSA001886,"MNSSA001886
CENTRO ESTATAL DE ATENCION ONCOLOGICA
SSA
GERTRUDIS BOCANEGRA 300
UNIDAD DE HOSPITALIZACIÓN",186,MNSSA001886,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7001,-101.184,MNSSA001891,"MNSSA001891
HG DR. MIGUEL SILVA
SSA
ISIDRO HUARTE Y SAMUEL RAMOS 
UNIDAD DE HOSPITALIZACIÓN",186,MNSSA001891,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7079,-101.185,MNSSA002031,"MNSSA002031
MODULO 8 5 DE FEBRERO
SSA
5 DE FEBRERO 636
UNIDAD DE CONSULTA EXTERNA",186,MNSSA002031,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7022,-101.186,MNIMO001562,"MNIMO001562
18 DE MAYO (COLONIA)
IMSS-PROSPERA
DOMICILIO CONOCIDO 
UNIDAD DE CONSULTA EXTERNA",160,MNIMO001562,INSTITUTO MEXICANO DEL SEGURO SOCIAL. PROSPERA,IMSS-PROSPERA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7022,-101.186,MNSMM000114,"MNSMM000114
MODULO LOMAS DEL PEDREGAL
MUNICIPAL
MATEO GONZALEZ SOLORZANO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000114,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.7022,-101.186,MNSMM000126,"MNSMM000126
MODULO LUCIO CABAÑAS
MUNICIPAL
TARAY SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000126,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.7022,-101.186,MNSMM000131,"MNSMM000131
MODULO 6 DE JUNIO
MUNICIPAL
HÉROES DE LA REFORMA 402
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000131,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
19.6666,-101.186,MNSSA001973,"MNSSA001973
MODULO 6 SANTA CECILIA
SSA
JUAN PABLO MONCAYO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MNSSA001973,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.5826,-101.189,MNIMO001492,"MNIMO001492
ATÉCUARO
IMSS-PROSPERA
DOMICILIO CONOCIDO 
UNIDAD DE CONSULTA EXTERNA",160,MNIMO001492,INSTITUTO MEXICANO DEL SEGURO SOCIAL. PROSPERA,IMSS-PROSPERA,MICHOACÁN DE OCAMPO,16,MORELIA
19.5826,-101.189,MNIMO003616,"MNIMO003616
BS 14 - ATÉCUARO
IMSS-PROSPERA
DOMICILIO CONOCIDO 
UNIDAD DE CONSULTA EXTERNA",160,MNIMO003616,INSTITUTO MEXICANO DEL SEGURO SOCIAL. PROSPERA,IMSS-PROSPERA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7053,-101.192,MNSSA002043,"MNSSA002043
CS MORELIA (DR. JUAN MANUEL GONZÁLEZ UREÑA)
SSA
BENITO JUÁREZ 225
UNIDAD DE CONSULTA EXTERNA",186,MNSSA002043,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7053,-101.192,MNSSA017385,"MNSSA017385
U.M. UMECUARO
SSA
BENITO JUÁREZ 225
UNIDAD DE CONSULTA EXTERNA",186,MNSSA017385,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.6651,-101.193,MNSSA001985,"MNSSA001985
MODULO 7 LOMAS DEL DURAZNO
SSA
ANDADOR NÚMERO 2 MARTIRES AGRARISTAS ANDADOR 2
UNIDAD DE CONSULTA EXTERNA",186,MNSSA001985,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7299,-101.201,MNSSA002002,"MNSSA002002
MODULO 4 EVA SAMANO DE LÓPEZ MATEOS
SSA
MIGUEL TELLES SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MNSSA002002,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7057,-101.209,MNIMS000202,"MNIMS000202
UMF 71 MORELIA
IMSS
ALEJANDRO VOLTA 477
UNIDAD DE CONSULTA EXTERNA",162,MNIMS000202,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MICHOACÁN DE OCAMPO,16,MORELIA
19.7057,-101.209,MNIMS000214,"MNIMS000214
UMF 75 MORELIA
IMSS
AVENIDA CAMELINAS ESQUINA PÉREZ CORONADO 1901
UNIDAD DE CONSULTA EXTERNA",162,MNIMS000214,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MICHOACÁN DE OCAMPO,16,MORELIA
19.7057,-101.209,MNIMS000226,"MNIMS000226
UMF 80 MORELIA
IMSS
AVENIDA MADERO PONIENTE 1200
UNIDAD DE CONSULTA EXTERNA",162,MNIMS000226,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MICHOACÁN DE OCAMPO,16,MORELIA
19.7057,-101.209,MNSSA016335,"MNSSA016335
CAPASITS MORELIA
SSA
SANTIAGO TAPIA ESQUINA MORELOS NORTE 
UNIDAD DE CONSULTA EXTERNA",186,MNSSA016335,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7197,-101.214,MNSSA001961,"MNSSA001961
MODULO 2 AMPLIACIÓN DEL PORVENIR
SSA
FELIX DIAZ SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MNSSA001961,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7358,-101.214,MNSSA004143,"MNSSA004143
CS VALLE DE LOS MANANTIALES
SSA
MAR DEL CARIBE SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MNSSA004143,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.6743,-101.216,MNIST000424,"MNIST000424
MORELIA
ISSSTE
PERIFÉRICO PASEO DE LA REPÚBLICA 3080
UNIDAD DE CONSULTA EXTERNA",157,MNIST000424,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,MICHOACÁN DE OCAMPO,16,MORELIA
19.7159,-101.223,MNSSA002014,"MNSSA002014
MODULO 3 TIERRA Y LIBERTAD
SSA
CARLOS RUBIROSA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MNSSA002014,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.6459,-101.239,MNSSA002055,"MNSSA002055
CS TENENCIA MORELOS
SSA
JUANA PAVON 92
UNIDAD DE CONSULTA EXTERNA",186,MNSSA002055,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7948,-101.252,MNIMO001521,"MNIMO001521
CHIQUIMITÍO
IMSS-PROSPERA
DOMICILIO CONOCIDO 
UNIDAD DE CONSULTA EXTERNA",160,MNIMO001521,INSTITUTO MEXICANO DEL SEGURO SOCIAL. PROSPERA,IMSS-PROSPERA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7006,-101.268,MNSSA002026,"MNSSA002026
MODULO 9 UNIÓN ANTORCHISTA
SSA
19 DE DICIEMBRE ESQUINA AVENIDA UNION SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MNSSA002026,SECRETARÍA DE SALUD,SSA,MICHOACÁN DE OCAMPO,16,MORELIA
19.7194,-101.273,MNSMM000155,"MNSMM000155
MODULO LAS FLORES
MUNICIPAL
JUNTO A LA ANTENA DE TV AZTECA 
UNIDAD DE CONSULTA EXTERNA",182,MNSMM000155,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,MICHOACÁN DE OCAMPO,16,MORELIA
